"real","n_retained","statistic","scored"
605,6,0.409127136305639,TRUE
606,9,0.310693589057811,TRUE
607,10,0.701713953061821,TRUE
608,9,0.238295898568474,TRUE
609,8,0.444905988728857,TRUE
610,7,0.704538464043522,TRUE
611,9,0.806177813819273,TRUE
612,9,0.472736571563527,TRUE
613,7,0.421005591398624,TRUE
614,10,0.438269908601858,TRUE
615,7,0.305606270113863,TRUE
616,10,0.357550847175835,TRUE
617,7,0.640708790546016,TRUE
618,8,0.618746046568358,TRUE
619,10,0.630857237988025,TRUE
620,7,0.702109364027537,TRUE
621,9,0.32220140169616,TRUE
622,9,0.567389949119393,TRUE
623,13,0.461873225704023,TRUE
624,14,0.541238992448454,TRUE
625,10,0.305640290414069,TRUE
626,10,0.357607059164221,TRUE
627,6,0.402306582899695,TRUE
628,6,0.336583044264843,TRUE
629,12,0.452426015070507,TRUE
630,8,0.355550268084264,TRUE
631,14,0.45860064534869,TRUE
632,9,0.678312866835301,TRUE
633,12,0.538197974456105,TRUE
634,3,NA,FALSE
635,11,0.671511303834161,TRUE
636,11,0.350527575397106,TRUE
637,7,0.467554705989877,TRUE
638,9,0.533228315668527,TRUE
639,9,0.499687675101575,TRUE
640,6,0.697055519104115,TRUE
641,12,0.356560196423367,TRUE
642,8,0.583038694818309,TRUE
643,9,0.562144126347398,TRUE
644,12,0.373195359010198,TRUE
645,11,0.422576539481811,TRUE
646,9,0.447220157807346,TRUE
647,7,0.470443383183136,TRUE
648,9,0.40813751409656,TRUE
649,9,0.471280033390921,TRUE
650,7,0.429589915730642,TRUE
651,9,0.439019392996291,TRUE
652,3,NA,FALSE
653,14,0.611555241630537,TRUE
654,13,0.539533555748142,TRUE
655,7,0.288677280240062,TRUE
656,13,0.493242740115333,TRUE
657,9,0.427255838036043,TRUE
658,12,0.592958665640687,TRUE
659,13,0.493833998414248,TRUE
660,9,0.655983775728187,TRUE
661,14,0.493198460186182,TRUE
662,8,0.42891061896572,TRUE
663,7,0.688169520736913,TRUE
664,6,0.39157858568483,TRUE
665,9,0.449456065348684,TRUE
666,18,0.449864854365789,TRUE
667,6,0.256809926284272,TRUE
668,10,0.576458749040409,TRUE
669,9,0.492064512376349,TRUE
670,5,0.65453570669895,TRUE
671,4,NA,FALSE
672,7,0.691308613075867,TRUE
673,11,0.494452726958142,TRUE
674,15,0.639414171311079,TRUE
675,10,0.518603793928692,TRUE
676,7,0.664309518628868,TRUE
677,6,0.29316536089001,TRUE
678,7,0.294510741606482,TRUE
679,11,0.610412413364278,TRUE
680,12,0.584994656673433,TRUE
681,8,0.502479981386486,TRUE
682,11,0.59911474647196,TRUE
683,9,0.599357435988308,TRUE
684,6,0.376989700777774,TRUE
685,12,0.435791741845073,TRUE
686,7,0.361802253146804,TRUE
687,10,0.560607461522711,TRUE
688,10,0.793294498964655,TRUE
689,15,0.547257674827358,TRUE
690,13,0.592410465934512,TRUE
691,9,0.467670509142331,TRUE
692,10,0.667999654422268,TRUE
693,9,0.388828069116958,TRUE
694,10,0.401334410155239,TRUE
695,9,0.586238835124186,TRUE
696,10,0.409659829110388,TRUE
697,6,0.575692204927912,TRUE
698,9,0.589528496978235,TRUE
699,11,0.453173908480488,TRUE
700,5,0.147095072442043,TRUE
701,7,0.365130087982825,TRUE
702,11,0.662289098619441,TRUE
703,13,0.62580852613357,TRUE
704,10,0.709614375512894,TRUE
705,9,0.38161723458252,TRUE
706,9,0.450153887348386,TRUE
707,7,0.50075898791531,TRUE
708,8,0.543634065059779,TRUE
709,12,0.570861784833555,TRUE
710,9,0.511354286653164,TRUE
711,10,0.502203368107122,TRUE
712,4,NA,FALSE
713,7,0.473594144270817,TRUE
714,4,NA,FALSE
715,6,0.417304351515736,TRUE
716,6,0.389635613337725,TRUE
717,7,0.516891147047686,TRUE
718,9,0.651385768711593,TRUE
719,10,0.330977223050887,TRUE
720,10,0.744463895364082,TRUE
721,6,0.734089529431032,TRUE
722,12,0.50803033695599,TRUE
723,6,0.965343013980582,TRUE
724,9,0.59497334231996,TRUE
725,12,0.496816629472137,TRUE
726,7,0.258005605443247,TRUE
727,4,NA,FALSE
728,6,0.499730399234541,TRUE
729,12,0.480277735985656,TRUE
730,10,0.514218336452956,TRUE
731,6,0.455221612005002,TRUE
732,10,0.611809274034865,TRUE
733,12,0.597439825248894,TRUE
734,11,0.302638914019398,TRUE
735,9,0.346130256664982,TRUE
736,9,0.657668951668743,TRUE
737,9,0.469566596629795,TRUE
738,12,0.660890447656581,TRUE
739,12,0.772965422394957,TRUE
740,8,0.633660680830627,TRUE
741,10,0.567423057309487,TRUE
742,10,0.516833966153378,TRUE
743,10,0.530613212008542,TRUE
744,10,0.596898539400599,TRUE
745,6,0.435463788726284,TRUE
746,8,0.394169834102501,TRUE
747,11,0.354525289527293,TRUE
748,12,0.747918851465624,TRUE
749,6,0.356360980328941,TRUE
750,8,0.532116222459315,TRUE
751,6,0.47689498789829,TRUE
752,12,0.718856330670032,TRUE
753,13,0.291036173738379,TRUE
754,7,0.535583773958311,TRUE
755,5,0.420114713501719,TRUE
756,7,0.431656460123074,TRUE
757,9,0.730320361906036,TRUE
758,12,0.406438287712604,TRUE
759,6,0.342754032722996,TRUE
760,4,NA,FALSE
761,6,0.369591497781674,TRUE
762,10,0.584694177615701,TRUE
763,9,0.439932568112407,TRUE
764,10,0.541750817772076,TRUE
765,8,0.56719000910333,TRUE
766,3,NA,FALSE
767,7,0.257058701310366,TRUE
768,6,0.612766639322491,TRUE
769,4,NA,FALSE
770,6,0.391136081869768,TRUE
771,5,0.480370366318484,TRUE
772,5,0.528679739209534,TRUE
773,9,0.524972860153042,TRUE
774,10,0.50680861179357,TRUE
775,7,0.599567015296763,TRUE
776,12,0.479908346581615,TRUE
777,12,0.494980196472249,TRUE
778,14,0.510370109539066,TRUE
779,9,0.444706150057366,TRUE
780,11,0.543525493457442,TRUE
781,11,0.456722496455054,TRUE
782,7,0.554587413263869,TRUE
783,13,0.601476743533263,TRUE
784,3,NA,FALSE
785,13,0.381039480493308,TRUE
786,10,0.530558182584014,TRUE
787,8,0.36444810452484,TRUE
788,10,0.522259455064078,TRUE
789,14,0.399177474975644,TRUE
790,8,0.55136682987391,TRUE
791,9,0.404454241215673,TRUE
792,4,NA,FALSE
793,12,0.585444390991956,TRUE
794,13,0.569618630277786,TRUE
795,10,0.350674342552643,TRUE
796,12,0.517172784023992,TRUE
797,8,0.34122470125809,TRUE
798,9,0.648804153630702,TRUE
799,4,NA,FALSE
800,12,0.226104931101542,TRUE
801,8,0.442922781060559,TRUE
802,9,0.620625121975006,TRUE
803,6,0.634293148084758,TRUE
804,9,0.566726129358371,TRUE
805,8,0.341302526317079,TRUE
806,13,0.539844038922397,TRUE
807,10,0.668308686744707,TRUE
808,9,0.330624805054281,TRUE
809,11,0.409460383808356,TRUE
810,9,0.771125467479431,TRUE
811,14,0.581717426402455,TRUE
812,7,0.468349471687978,TRUE
813,6,0.454650793546722,TRUE
814,5,0.409460001311153,TRUE
815,13,0.516149112880191,TRUE
816,12,0.489824894232902,TRUE
817,13,0.554539640993592,TRUE
818,8,0.663979561651462,TRUE
819,8,0.509126839416508,TRUE
820,5,0.453441095247949,TRUE
821,10,0.484231826560078,TRUE
822,9,0.361262898297287,TRUE
823,13,0.593589254736114,TRUE
824,9,0.401732017928282,TRUE
825,8,0.585780458642394,TRUE
826,12,0.442206314611301,TRUE
827,4,NA,FALSE
828,7,0.306315392735285,TRUE
829,4,NA,FALSE
830,15,0.602579398323195,TRUE
831,3,NA,FALSE
